NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,KRON_RADIUS,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,ISOAREAF_IMAGE,ALPHAPEAK_J2000,DELTAPEAK_J2000,X_IMAGE,Y_IMAGE,FWHM_IMAGE,FWHM_WORLD,ELONGATION,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS,FILE_NAME,CLASS_OBJECT
4238,-15.1915,0.0008,-16.1613,0.0006,-16.1613,0.0006,3.50,4520.708,147.3241,595,642,148.9027863,+69.2130191,1810.446,1972.805,6.15,0.000319394,1.071,0.067,1.00,2.805,dataset\i23.cat,star
268,-15.1868,0.0008,-16.2097,0.0006,-16.2097,0.0006,3.50,5191.354,147.3241,642,710,149.0115277,+69.1179005,1067.851,141.421,6.75,0.0003504656,1.071,0.066,0.99,2.881,dataset\i23.cat,star
2849,-15.1700,0.0008,-15.9885,0.0007,-16.0268,0.0009,3.50,4637.379,147.3241,550,613,149.0328413,+69.1585157,922.209,923.054,5.15,0.0002677221,1.023,0.022,1.00,2.604,dataset\i23.cat,gc
4479,-15.1632,0.0008,-15.9936,0.0007,-15.9936,0.0007,3.50,4405.938,147.3241,510,544,148.8818247,+69.2430258,1953.578,2551.119,4.81,0.0002496778,1.126,0.112,1.00,2.622,dataset\i23.cat,star
186,-15.1525,0.0008,-15.9860,0.0007,-15.9860,0.0007,3.50,4428.384,147.3241,492,524,149.1325869,+69.1124564,237.613,35.977,5.69,0.0002957132,1.170,0.146,1.00,2.626,dataset\i23.cat,star
3563,-15.1499,0.0008,-16.0009,0.0007,-16.0009,0.0007,3.50,4289.885,147.3241,497,525,149.0929172,+69.1787543,510.740,1312.504,5.64,0.000293151,1.002,0.002,1.00,2.627,dataset\i23.cat,star
4371,-15.1412,0.0008,-15.9733,0.0007,-15.9733,0.0007,3.50,4449.476,147.3241,517,553,148.8839713,+69.2269261,1938.762,2241.381,5.51,0.0002861936,1.077,0.072,1.00,2.620,dataset\i23.cat,star
4770,-15.1206,0.0008,-15.8241,0.0008,-15.8241,0.0008,3.50,4382.867,147.3241,421,445,148.9641301,+69.3365081,1390.259,4349.749,5.10,0.0002647854,1.023,0.022,1.00,2.434,dataset\i23.cat,star
4587,-15.0997,0.0009,-15.7862,0.0008,-15.7862,0.0008,3.50,4341.377,147.3241,413,437,148.9999358,+69.2659798,1147.184,2991.844,5.01,0.0002604417,1.059,0.056,1.00,2.401,dataset\i23.cat,star
1219,-15.0896,0.0009,-15.8227,0.0008,-15.8227,0.0008,3.50,4748.729,147.3241,478,582,149.0618349,+69.1333711,723.583,438.613,5.05,0.0002620663,1.070,0.066,1.00,2.480,dataset\i23.cat,star
4692,-14.9766,0.0009,-15.5628,0.0009,-15.5628,0.0009,3.50,4347.169,147.3241,351,375,149.0552902,+69.2882050,770.417,3420.247,4.30,0.0002231789,1.026,0.025,1.00,2.202,dataset\i23.cat,star
4781,-14.9673,0.0009,-15.5559,0.0009,-15.5559,0.0009,3.50,4397.116,147.3241,340,359,149.0146124,+69.3086228,1047.131,3813.231,3.70,0.0001922641,1.021,0.020,1.00,2.235,dataset\i23.cat,star
1124,-14.8873,0.0009,-15.4649,0.0010,-15.4649,0.0010,3.50,4337.742,147.3241,435,465,149.1364641,+69.1281393,210.805,338.432,3.98,0.0002069869,1.178,0.151,1.00,2.188,dataset\i23.cat,star
4788,-14.8827,0.0010,-15.4279,0.0009,-15.4279,0.0009,3.50,4395.563,147.3241,322,342,148.9080303,+69.3101500,1772.426,3842.438,3.52,0.000182738,1.037,0.035,0.99,2.108,dataset\i23.cat,star
3181,-14.8148,0.0010,-15.3640,0.0010,-15.3640,0.0010,3.50,4950.608,147.3241,335,360,148.9062367,+69.1655484,1788.565,1058.405,3.94,0.0002045237,1.087,0.080,0.99,2.106,dataset\i23.cat,star
3089,-14.7829,0.0010,-15.3134,0.0010,-15.3134,0.0010,3.50,4913.86,147.3241,352,419,148.9322366,+69.1639522,1611.196,1028.129,3.74,0.0001943801,1.132,0.116,1.00,2.102,dataset\i23.cat,star
3805,-14.7213,0.0010,-15.2469,0.0011,-15.2469,0.0011,3.50,4707.29,147.3241,301,349,148.9379956,+69.1881067,1571.579,1492.656,3.67,0.0001904406,1.014,0.014,0.99,2.063,dataset\i23.cat,gc
4471,-14.6974,0.0010,-15.2143,0.0011,-15.2143,0.0011,3.50,4344.256,147.3241,294,313,148.9423601,+69.2405157,1540.391,2502.018,3.68,0.000191157,1.068,0.063,0.99,2.076,dataset\i23.cat,gc
1391,-14.6847,0.0011,-15.1999,0.0011,-15.1999,0.0011,3.50,4996.249,147.3241,292,326,149.0306280,+69.1313517,937.136,399.549,3.61,0.000187662,1.018,0.018,0.98,2.047,dataset\i23.cat,gc
4796,-14.6684,0.0011,-15.1544,0.0011,-15.1544,0.0011,3.50,4358.709,147.3241,220,230,149.1466492,+69.3136086,148.649,3910.194,3.59,0.0001867022,1.014,0.014,0.99,2.020,dataset\i23.cat,star
295,-14.6652,0.0011,-15.7715,0.0013,-15.8353,0.0015,3.50,6919.477,147.3241,1212,1340,148.8958044,+69.1226917,1861.805,235.074,5.43,0.0002822701,1.228,0.186,0.77,3.429,dataset\i23.cat,None
4056,-14.6651,0.0011,-15.1876,0.0012,-15.1876,0.0012,3.50,4666.3,147.3241,356,394,148.8842675,+69.2014239,1938.054,1750.007,3.63,0.0001886275,1.418,0.295,0.98,2.097,dataset\i23.cat,gc
3287,-14.6157,0.0011,-15.1204,0.0011,-15.1204,0.0011,3.50,4599.414,147.3241,280,311,149.0147402,+69.1682296,1046.388,1110.361,3.46,0.0001797195,1.047,0.045,0.99,2.020,dataset\i23.cat,star
3837,-14.6027,0.0011,-15.0464,0.0011,-15.0464,0.0011,3.50,4254.481,147.3241,154,161,149.1486521,+69.1886395,130.217,1504.302,3.46,0.0001795829,1.022,0.022,0.99,1.930,dataset\i23.cat,gc
4267,-14.5991,0.0011,-15.0967,0.0012,-15.0967,0.0012,3.50,4262.75,147.3241,284,304,149.0974374,+69.2134478,481.182,1981.206,3.48,0.0001805187,1.017,0.017,0.99,2.027,dataset\i23.cat,gc
4283,-14.5654,0.0011,-15.0608,0.0012,-15.0608,0.0012,3.50,4441.237,147.3241,304,323,148.9207792,+69.2150552,1688.419,2011.388,3.41,0.0001772624,1.047,0.045,0.99,2.005,dataset\i23.cat,gc
3677,-14.5549,0.0011,-15.0465,0.0012,-15.0465,0.0012,3.50,4332.822,147.3241,297,321,149.0542029,+69.1829233,776.047,1393.001,3.40,0.0001765404,1.177,0.151,0.98,2.036,dataset\i23.cat,gc
4567,-14.5028,0.0012,-14.9923,0.0012,-14.9923,0.0012,3.50,4353.484,147.3241,245,260,148.9236646,+69.2614909,1667.513,2906.268,3.36,0.0001744731,1.029,0.028,1.00,1.988,dataset\i23.cat,gc
4191,-14.4354,0.0012,-14.9464,0.0013,-14.9464,0.0013,3.50,4322.711,147.3241,277,293,149.0141603,+69.2071843,1049.901,1859.683,3.42,0.000177884,1.060,0.057,0.98,2.028,dataset\i23.cat,gc
1504,-14.3071,0.0013,-15.1026,0.0013,-15.1026,0.0013,3.50,5093.079,147.3241,386,407,148.9838214,+69.1338955,1257.968,449.173,4.02,0.0002089612,1.016,0.016,0.95,2.592,dataset\i23.cat,gc
856,-14.2809,0.0013,-14.9135,0.0014,-14.9135,0.0014,3.50,5420.483,147.3241,296,328,148.9835440,+69.1228843,1260.386,237.280,3.80,0.0001973224,1.068,0.064,0.98,2.270,dataset\i23.cat,gc
4414,-14.2639,0.0013,-14.6568,0.0015,-14.6568,0.0015,3.50,4344.4,147.3241,178,190,148.9510297,+69.2320008,1480.709,2338.263,3.43,0.0001780468,1.171,0.146,0.98,1.857,dataset\i23.cat,gc
4749,-14.2614,0.0013,-14.7488,0.0014,-14.7488,0.0014,3.50,4344.275,147.3241,211,229,149.1312803,+69.2995960,253.116,3639.643,3.36,0.0001747873,1.016,0.016,0.98,1.984,dataset\i23.cat,gc
4019,-14.2126,0.0014,-14.6980,0.0015,-14.6980,0.0015,3.50,4556.887,147.3241,225,256,148.9373732,+69.1991176,1575.086,1704.822,3.27,0.0001699888,1.038,0.037,0.98,1.988,dataset\i23.cat,gc
2828,-14.2040,0.0014,-14.6889,0.0015,-14.6889,0.0015,3.50,4281.188,147.3241,216,233,149.1266969,+69.1558817,279.291,872.519,3.36,0.0001743722,1.024,0.024,0.98,1.967,dataset\i23.cat,gc
2920,-14.1698,0.0014,-14.7085,0.0017,-14.7547,0.0021,3.50,4606.059,147.3241,315,338,149.0340101,+69.1594504,913.600,940.528,3.43,0.0001783166,1.121,0.108,0.98,2.054,dataset\i23.cat,gc
4431,-14.0473,0.0015,-14.4368,0.0016,-14.4368,0.0016,3.50,4422.742,147.3241,105,109,148.8767593,+69.2327379,1988.467,2352.511,3.27,0.0001699531,1.028,0.027,1.00,1.839,dataset\i23.cat,gc
3497,-13.9885,0.0015,-14.4765,0.0017,-14.4765,0.0017,3.50,4340.785,147.3241,213,225,149.0641221,+69.1750258,707.632,1240.750,3.37,0.0001749375,1.098,0.089,0.99,1.988,dataset\i23.cat,gc
4897,-13.9667,0.0016,-14.4397,0.0018,-14.4397,0.0018,3.50,4387.762,147.3241,196,203,148.9634166,+69.3264835,1394.888,4156.395,3.30,0.000171382,1.023,0.022,0.98,1.970,dataset\i23.cat,gc
4489,-13.9410,0.0016,-14.4195,0.0018,-14.4195,0.0018,3.50,4291.588,147.3241,189,202,149.0472853,+69.2427594,824.210,2544.651,3.32,0.0001723475,1.031,0.030,0.98,1.981,dataset\i23.cat,gc
3926,-13.8677,0.0016,-14.3465,0.0019,-14.3465,0.0019,3.50,4279.875,147.3241,195,215,149.0789335,+69.1930437,606.928,1587.990,3.33,0.0001727949,1.019,0.019,0.98,2.009,dataset\i23.cat,gc
4696,-13.8247,0.0017,-15.2786,0.0018,-15.2786,0.0018,3.53,4380.949,147.3241,974,1028,148.9317661,+69.2919836,1610.528,3492.164,4.85,0.0002519861,1.466,0.318,0.04,4.818,dataset\i23.cat,gx_e
3590,-13.7546,0.0018,-14.2388,0.0021,-14.2388,0.0021,3.50,4781.854,147.3241,183,193,148.9329163,+69.1778724,1606.404,1296.388,3.27,0.0001698454,1.055,0.052,0.99,1.970,dataset\i23.cat,gc
4899,-13.7491,0.0018,-14.2114,0.0020,-14.2114,0.0020,3.50,4384.054,147.3241,168,178,148.9106805,+69.3407443,1752.987,4431.878,3.27,0.000169764,1.017,0.017,0.98,1.966,dataset\i23.cat,gc
3885,-13.7142,0.0018,-14.1917,0.0021,-14.1917,0.0021,3.50,4343.24,147.3241,174,188,149.0283405,+69.1911861,953.504,1551.827,3.32,0.0001723545,1.043,0.041,0.98,1.963,dataset\i23.cat,gc
4530,-13.6120,0.0019,-14.1099,0.0024,-14.1099,0.0024,3.50,4277.292,147.3241,196,214,149.1212002,+69.2530645,320.591,2744.379,3.41,0.0001772919,1.164,0.141,0.98,1.993,dataset\i23.cat,gc
4690,-13.6010,0.0019,-14.0666,0.0023,-14.0666,0.0023,3.50,4348.346,147.3241,163,171,149.0455943,+69.2862334,835.852,3381.939,3.31,0.0001719288,1.030,0.029,0.98,1.972,dataset\i23.cat,gc
4830,-13.5604,0.0020,-14.0335,0.0024,-14.0335,0.0024,3.50,4385.847,147.3241,155,168,148.9709397,+69.3159416,1344.052,3953.525,3.32,0.0001722564,1.009,0.009,0.98,1.968,dataset\i23.cat,gc
4691,-13.5549,0.0020,-14.0239,0.0023,-14.0239,0.0023,3.50,4368.625,147.3241,152,157,148.9513178,+69.2863301,1478.062,3383.765,3.32,0.0001726347,1.039,0.037,0.98,1.977,dataset\i23.cat,gc
3665,-13.5028,0.0020,-14.0118,0.0026,-14.0118,0.0026,3.50,4758.868,147.3241,200,233,148.9083462,+69.1825859,1773.488,1386.767,3.42,0.0001774261,1.178,0.151,0.98,2.020,dataset\i23.cat,gc
4739,-13.4699,0.0021,-13.9501,0.0025,-13.9501,0.0025,3.50,4370.785,147.3241,153,164,148.9675951,+69.2975540,1367.381,3599.678,3.34,0.0001732996,1.034,0.033,0.98,1.970,dataset\i23.cat,gc
3440,-13.4547,0.0021,-13.9391,0.0026,-13.9391,0.0026,3.50,4339.724,147.3241,169,179,149.0673303,+69.1726875,686.063,1196.074,3.30,0.0001716614,1.038,0.037,0.98,1.997,dataset\i23.cat,gc
225,-13.4223,0.0021,-13.9933,0.0029,-14.0490,0.0035,3.50,5100.553,147.3241,232,260,149.0660173,+69.1147236,694.604,79.191,4.09,0.0002122516,1.326,0.246,0.98,2.155,dataset\i23.cat,gc
4372,-13.4207,0.0021,-13.8954,0.0026,-13.8954,0.0026,3.50,4412.399,147.3241,148,176,148.9093119,+69.2258003,1766.606,2218.606,3.31,0.0001719446,1.044,0.042,0.98,1.957,dataset\i23.cat,gc
2013,-13.3931,0.0022,-13.8446,0.0027,-13.8446,0.0027,3.50,4977.307,147.3241,149,178,148.9976697,+69.1411686,1162.896,589.012,3.31,0.0001719794,1.195,0.163,0.98,1.946,dataset\i23.cat,gc
394,-13.3734,0.0022,-14.1964,0.0029,-14.1964,0.0029,3.50,5086.615,147.3241,314,370,149.0301788,+69.1173281,940.360,130.098,4.33,0.0002246747,1.414,0.293,0.90,2.647,dataset\i23.cat,gc
1956,-13.3536,0.0022,-13.7945,0.0028,-13.7945,0.0028,3.50,6043.564,147.3241,133,157,148.8824433,+69.1392508,1953.290,553.018,3.33,0.0001730332,1.034,0.033,0.98,1.935,dataset\i23.cat,gc
4247,-13.2749,0.0023,-13.7301,0.0029,-13.7301,0.0029,3.50,4577.041,147.3241,135,148,148.8902099,+69.2112448,1896.742,1938.965,3.28,0.000170387,1.019,0.019,0.98,1.949,dataset\i23.cat,gc
4730,-13.2526,0.0024,-13.7366,0.0030,-13.7366,0.0030,3.50,4334.673,147.3241,153,166,149.1284650,+69.2952350,271.622,3556.228,3.33,0.0001728756,1.146,0.127,0.98,1.977,dataset\i23.cat,None
4679,-13.2357,0.0024,-13.7093,0.0030,-13.7093,0.0030,3.50,4354.493,147.3241,137,146,149.0143155,+69.2842111,1049.230,3342.512,3.32,0.0001723014,1.028,0.027,0.98,1.968,dataset\i23.cat,gc
4309,-13.2110,0.0024,-14.8830,0.0030,-14.8830,0.0030,3.97,4310.295,147.3241,947,1008,149.0160646,+69.2187149,1036.760,2081.420,5.08,0.0002639675,1.147,0.129,0.03,5.797,dataset\i23.cat,gx_r
4392,-13.2004,0.0024,-13.6807,0.0031,-13.6807,0.0031,3.50,4339.729,147.3241,135,143,148.9561671,+69.2278993,1446.262,2258.513,3.36,0.0001746834,1.019,0.019,0.98,1.976,dataset\i23.cat,gc
231,-13.1575,0.0025,-13.9614,0.0032,-13.9614,0.0032,3.50,5548.915,147.3241,246,278,148.9842829,+69.1148338,1254.861,81.658,4.15,0.0002157424,1.085,0.079,0.90,2.611,dataset\i23.cat,gc
4525,-13.1492,0.0025,-13.6161,0.0032,-13.6161,0.0032,3.50,4312.333,147.3241,128,141,149.0122592,+69.2516967,1062.998,2716.355,3.33,0.0001730123,1.039,0.037,0.98,1.967,dataset\i23.cat,gc
4341,-13.1355,0.0026,-13.6169,0.0033,-13.6169,0.0033,3.50,4418.598,147.3241,133,144,148.9187065,+69.2205597,1702.353,2118.007,3.28,0.0001704523,1.053,0.050,0.98,1.981,dataset\i23.cat,gc
1230,-13.1313,0.0026,-14.1237,0.0036,-14.1365,0.0039,3.50,6113.467,147.3241,340,354,148.9074284,+69.1301784,1781.066,378.321,4.20,0.0002179127,1.440,0.306,0.90,3.135,dataset\i23.cat,gc
4795,-13.1092,0.0026,-13.5649,0.0033,-13.5649,0.0033,3.50,4397.361,147.3241,122,133,148.8923327,+69.3042707,1879.449,3729.637,3.28,0.0001701202,1.022,0.021,0.98,1.939,dataset\i23.cat,gc
4701,-13.1024,0.0026,-13.5676,0.0033,-13.5676,0.0033,3.50,4382.13,147.3241,126,135,148.8999092,+69.2885898,1827.745,3427.901,3.27,0.0001697898,1.019,0.019,0.98,1.947,dataset\i23.cat,gc
4918,-13.0750,0.0026,-14.0879,0.0034,-14.0879,0.0034,3.73,4367.175,147.3241,347,379,149.1132124,+69.3321220,377.052,4265.896,4.27,0.0002220546,1.075,0.069,0.71,3.101,dataset\i23.cat,gc
2592,-13.0549,0.0027,-13.9140,0.0034,-13.9330,0.0040,3.50,4739.478,147.3241,251,264,149.0385258,+69.1512434,883.515,782.491,4.06,0.0002107199,1.012,0.012,0.87,2.728,dataset\i23.cat,gc
1399,-12.9856,0.0028,-13.4483,0.0037,-13.4483,0.0037,3.50,5005.633,147.3241,136,157,149.0236290,+69.1306771,985.197,386.395,3.24,0.0001685534,1.047,0.045,0.98,1.933,dataset\i23.cat,None
999,-12.9702,0.0028,-14.2150,0.0043,-14.2443,0.0053,3.52,5607.075,147.3241,554,631,148.9555461,+69.1283830,1450.858,341.897,6.48,0.0003366064,1.291,0.225,0.92,3.843,dataset\i23.cat,None
4865,-12.9279,0.0029,-13.3968,0.0038,-13.3968,0.0038,3.50,4371.368,147.3241,113,126,148.9928300,+69.3387470,1195.477,4393.167,3.30,0.0001714811,1.037,0.036,0.98,1.960,dataset\i23.cat,gc
1536,-12.9269,0.0029,-14.2351,0.0034,-14.2351,0.0034,3.50,4790.527,147.3241,426,483,149.0573158,+69.1339956,753.924,450.614,5.18,0.0002691562,1.092,0.084,0.03,3.877,dataset\i23.cat,gc
1874,-12.9023,0.0030,-13.7045,0.0062,-13.7045,0.0062,3.51,4968.677,147.3241,361,424,149.0072968,+69.1430909,1096.747,625.982,3.55,0.000184656,2.404,0.584,0.84,2.647,dataset\i23.cat,gc
180,-12.8832,0.0030,-14.6716,0.0041,-14.6997,0.0041,3.50,6906.228,147.3241,868,918,148.9118454,+69.1207800,1751.410,197.094,29.45,0.001529917,1.721,0.419,0.05,8.640,dataset\i23.cat,None
4706,-12.8653,0.0030,-14.4298,0.0034,-14.4298,0.0034,3.89,4371.117,147.3241,542,581,149.0244510,+69.2909628,979.537,3472.905,5.78,0.0003004277,1.101,0.091,0.03,4.720,dataset\i23.cat,gx_r
4558,-12.8537,0.0031,-13.3413,0.0040,-13.3413,0.0040,3.50,4327.989,147.3241,118,126,148.9927527,+69.2594347,1195.993,2866.224,3.47,0.0001804714,1.047,0.045,0.98,2.015,dataset\i23.cat,gc
4426,-12.8327,0.0031,-13.3109,0.0041,-13.3109,0.0041,3.50,4325.839,147.3241,118,128,148.9672886,+69.2322655,1370.442,2342.445,3.35,0.0001739193,1.033,0.032,0.98,1.967,dataset\i23.cat,gc
3959,-12.8308,0.0031,-13.2982,0.0041,-13.2982,0.0041,3.50,4306.945,147.3241,116,124,149.0463283,+69.1939882,829.808,1605.840,3.29,0.0001711212,1.037,0.036,0.98,1.970,dataset\i23.cat,gc
741,-12.8209,0.0031,-13.4045,0.0047,-13.4435,0.0056,3.50,4968.999,147.3241,180,201,149.0667634,+69.1217352,689.612,214.604,3.51,0.0001825606,1.408,0.290,0.98,2.147,dataset\i23.cat,None
768,-12.7899,0.0032,-13.2272,0.0042,-13.2272,0.0042,3.50,6126.365,147.3241,102,113,148.9341436,+69.1205318,1598.644,191.909,3.21,0.0001669215,1.068,0.063,0.98,1.898,dataset\i23.cat,None
4767,-12.7841,0.0032,-13.3522,0.0046,-13.3522,0.0046,3.50,4358.159,147.3241,165,186,149.1402187,+69.3449333,194.433,4511.910,4.06,0.0002107315,1.178,0.151,0.98,2.145,dataset\i23.cat,gc
3603,-12.7806,0.0032,-13.8079,0.0040,-13.8079,0.0040,3.76,4775.534,147.3241,241,314,148.9390483,+69.1793294,1564.721,1324.460,6.98,0.0003624075,1.382,0.276,0.51,3.051,dataset\i23.cat,None
4719,-12.7431,0.0033,-13.2240,0.0043,-13.2240,0.0043,3.50,4342.876,147.3241,105,119,149.0789466,+69.2919890,608.658,3492.893,3.34,0.0001734414,1.027,0.026,0.98,1.972,dataset\i23.cat,None
2890,-12.7203,0.0034,-13.2439,0.0046,-13.2439,0.0046,3.51,4914.69,147.3241,127,171,148.9586798,+69.1586127,1429.666,924.450,3.39,0.0001761488,1.230,0.187,0.98,2.040,dataset\i23.cat,gc
2214,-12.7094,0.0034,-13.4808,0.0049,-13.5046,0.0061,3.50,5811.16,147.3241,219,248,148.8926269,+69.1440885,1882.603,645.604,3.50,0.000181872,1.175,0.149,0.92,2.542,dataset\i23.cat,gc
1135,-12.6877,0.0034,-13.0870,0.0045,-13.0870,0.0045,3.50,4981.779,147.3241,86,96,149.0583203,+69.1263602,747.419,303.420,3.30,0.0001712497,1.066,0.062,0.98,1.856,dataset\i23.cat,None
4551,-12.6427,0.0035,-15.2847,0.0023,-15.2847,0.0023,3.70,4329.839,147.3241,1155,1234,149.0144599,+69.2639545,1048.046,2952.850,25.42,0.001320623,3.525,0.716,0.03,9.241,dataset\i23.cat,gx_e
1074,-12.6370,0.0036,-13.2398,0.0058,-13.2398,0.0058,3.50,5229.5,147.3241,185,216,148.9870373,+69.1269880,1235.630,316.134,3.42,0.000177909,1.684,0.406,0.97,2.194,dataset\i23.cat,None
3356,-12.6251,0.0036,-13.0714,0.0048,-13.0714,0.0048,3.50,4879.179,147.3241,103,106,148.9132312,+69.1688767,1741.026,1122.529,3.25,0.0001688264,1.037,0.036,0.98,1.925,dataset\i23.cat,None
4883,-12.6010,0.0036,-13.0557,0.0049,-13.0557,0.0049,3.50,4383.484,147.3241,100,109,148.9628576,+69.3134464,1399.375,3905.367,3.30,0.0001715541,1.029,0.028,0.98,1.929,dataset\i23.cat,None
3980,-12.5782,0.0037,-13.1251,0.0052,-13.1571,0.0062,3.50,4710.103,147.3241,136,147,148.8920561,+69.1948850,1885.284,1623.863,3.36,0.0001747911,1.207,0.171,0.98,2.084,dataset\i23.cat,gc
1257,-12.5601,0.0037,-13.4968,0.0067,-13.4393,0.0067,4.09,4330.118,147.3241,228,256,149.1373451,+69.1292293,204.687,359.658,10.66,0.0005537303,2.274,0.560,0.92,3.056,dataset\i23.cat,None
150,-12.5580,0.0038,-13.1722,0.0056,-13.2201,0.0064,3.50,7248.129,147.3241,162,171,148.9111613,+69.1111189,1756.659,10.345,3.41,0.0001771483,1.188,0.158,0.95,2.203,dataset\i23.cat,None
3341,-12.5522,0.0038,-13.1224,0.0053,-13.1224,0.0053,3.50,4821.26,147.3241,137,147,148.9769124,+69.1684858,1305.958,1114.861,3.85,0.00019985,1.268,0.212,0.98,2.161,dataset\i23.cat,gc
4949,-12.5499,0.0038,-12.9995,0.0050,-12.9995,0.0050,3.50,4382.75,147.3241,93,103,149.0459566,+69.3297071,834.050,4218.538,3.31,0.0001717346,1.016,0.016,0.98,1.940,dataset\i23.cat,None
3946,-12.5473,0.0038,-13.0525,0.0053,-13.0525,0.0053,3.50,4715.703,147.3241,123,134,148.9188221,+69.1935511,1701.984,1597.714,3.35,0.0001737952,1.090,0.083,0.98,2.028,dataset\i23.cat,gc
4556,-12.5409,0.0038,-12.9979,0.0051,-12.9979,0.0051,3.50,4337.514,147.3241,96,107,148.9685538,+69.2589109,1360.954,2855.557,3.32,0.00017233,1.018,0.018,0.98,1.947,dataset\i23.cat,None
4627,-12.5375,0.0038,-13.8952,0.0047,-13.8952,0.0047,3.73,4365.81,147.3241,380,406,148.9390217,+69.2746908,1562.848,3159.092,5.62,0.0002921507,1.434,0.303,0.04,4.096,dataset\i23.cat,gx_r
3932,-12.5129,0.0039,-12.9254,0.0052,-12.9254,0.0052,3.50,4730.792,147.3241,81,90,148.9185341,+69.1925121,1704.468,1577.934,3.31,0.0001717417,1.085,0.078,0.98,1.890,dataset\i23.cat,gc
4802,-12.5086,0.0039,-12.9626,0.0053,-12.9626,0.0053,3.56,4384.993,147.3241,93,105,148.8984437,+69.3441128,1836.521,4496.772,3.32,0.0001723709,1.021,0.021,0.98,1.939,dataset\i23.cat,None
4144,-12.5041,0.0039,-13.0070,0.0061,-13.0070,0.0061,3.72,4560.634,147.3241,121,185,148.9171642,+69.2049250,1712.378,1817.465,3.52,0.0001826979,1.437,0.304,0.98,2.010,dataset\i23.cat,gc
279,-12.4985,0.0039,-13.7055,0.0056,-13.7055,0.0056,4.45,4478.301,147.3241,253,364,149.1195122,+69.1198404,327.320,178.853,5.49,0.000285282,1.250,0.200,0.12,3.689,dataset\i23.cat,gx_r
552,-12.4579,0.0040,-13.4906,0.0057,-13.4804,0.0061,4.03,4449.292,147.3241,222,241,149.1243196,+69.1195257,294.308,173.551,4.74,0.0002460373,1.247,0.198,0.14,3.095,dataset\i23.cat,None
1541,-12.4417,0.0041,-13.1638,0.0057,-13.2151,0.0068,3.50,5884.899,147.3241,157,186,148.9155786,+69.1334553,1725.537,440.773,3.84,0.0001993067,1.152,0.132,0.93,2.436,dataset\i23.cat,None
4564,-12.4255,0.0041,-12.9469,0.0056,-12.9469,0.0056,3.56,4300.353,147.3241,97,108,149.0835411,+69.2600441,577.236,2877.563,3.70,0.0001923826,1.093,0.085,0.98,2.053,dataset\i23.cat,None
848,-12.3903,0.0042,-13.5398,0.0060,-13.3467,0.0070,3.50,6879.519,147.3241,226,235,148.9090679,+69.1225963,1771.142,231.949,3.31,0.000171696,1.316,0.240,0.93,4.286,dataset\i23.cat,None
757,-12.3727,0.0043,-13.3486,0.0054,-13.3486,0.0054,3.50,5213.031,147.3241,199,233,149.0016173,+69.1216398,1136.434,212.991,4.98,0.000258757,1.258,0.205,0.05,2.956,dataset\i23.cat,None
1087,-12.3718,0.0043,-13.3540,0.0071,-13.3459,0.0080,3.93,5611.076,147.3241,250,278,148.9577349,+69.1275526,1437.646,326.252,4.13,0.0002145909,1.449,0.310,0.89,3.075,dataset\i23.cat,None
4094,-12.3677,0.0043,-12.8507,0.0064,-12.8507,0.0064,3.78,4636.626,147.3241,96,125,148.9177725,+69.1995755,1708.797,1713.507,3.42,0.0001778668,1.142,0.125,0.98,1.979,dataset\i23.cat,gc
4711,-12.3663,0.0043,-12.8376,0.0058,-12.8376,0.0058,3.50,4367.298,147.3241,91,101,148.9774507,+69.2902327,1300.461,3459.158,3.33,0.0001728838,1.027,0.026,0.98,1.966,dataset\i23.cat,None
2305,-12.3598,0.0043,-12.9188,0.0066,-12.9490,0.0078,3.51,5698.417,147.3241,138,149,148.8952451,+69.1455446,1864.897,674.199,3.32,0.0001725389,1.332,0.249,0.98,2.109,dataset\i23.cat,None
232,-12.3490,0.0044,-12.9578,0.0062,-13.0116,0.0069,3.50,7716.576,147.3241,126,137,148.8879851,+69.1137008,1915.341,60.785,4.47,0.0002320064,1.390,0.281,0.98,2.224,dataset\i23.cat,None
4233,-12.3224,0.0044,-12.9492,0.0068,-12.9492,0.0068,3.77,4619.243,147.3241,128,159,148.8842200,+69.2095264,1938.270,1905.251,4.49,0.000233427,1.363,0.266,0.98,2.260,dataset\i23.cat,gc
360,-12.3220,0.0044,-13.7904,0.0056,-13.7892,0.0060,4.00,5950.067,147.3241,348,377,148.9514948,+69.1172666,1479.848,130.263,5.82,0.0003025169,1.120,0.107,0.03,4.319,dataset\i23.cat,None
704,-12.3198,0.0044,-13.3188,0.0061,-13.3188,0.0061,3.50,5040.063,147.3241,215,262,149.0262498,+69.1252233,967.533,281.022,6.43,0.0003337709,1.278,0.218,0.89,2.986,dataset\i23.cat,None
1670,-12.2887,0.0045,-13.0765,0.0063,-13.0765,0.0063,3.50,4983.684,147.3241,157,170,149.0309225,+69.1346238,934.183,463.100,4.59,0.0002384159,1.299,0.230,0.93,2.570,dataset\i23.cat,None
